year,state-name,sector-name,fuel-name,value
1997,Washington,Industrial carbon dioxide emissions,Petroleum,10.443916
1997,Washington,Industrial carbon dioxide emissions,Natural Gas,5.913242
1997,Washington,Residential carbon dioxide emissions,Petroleum,1.391102
1997,West Virginia,Industrial carbon dioxide emissions,Natural Gas,3.499272
1997,West Virginia,Industrial carbon dioxide emissions,Petroleum,2.252075
1997,West Virginia,Industrial carbon dioxide emissions,Coal,6.145511
1997,West Virginia,Electric Power carbon dioxide emissions,Natural Gas,0.031303
1997,West Virginia,Electric Power carbon dioxide emissions,Petroleum,0.125726
1997,West Virginia,Electric Power carbon dioxide emissions,Coal,82.593238
1997,West Virginia,Transportation carbon dioxide emissions,Natural Gas,1.838095
1997,West Virginia,Transportation carbon dioxide emissions,Petroleum,10.13652
1997,West Virginia,Commercial carbon dioxide emissions,Natural Gas,1.468449
1997,West Virginia,Commercial carbon dioxide emissions,Petroleum,0.199963
1997,West Virginia,Commercial carbon dioxide emissions,Coal,0.219478
1997,West Virginia,Residential carbon dioxide emissions,Natural Gas,2.039923
1997,West Virginia,Residential carbon dioxide emissions,Petroleum,0.582
1997,West Virginia,Residential carbon dioxide emissions,Coal,0.02715
1997,Wisconsin,Residential carbon dioxide emissions,Coal,0.042149
1997,Wisconsin,Residential carbon dioxide emissions,Petroleum,3.080571
1997,Wisconsin,Residential carbon dioxide emissions,Natural Gas,7.283672
1997,Wisconsin,Commercial carbon dioxide emissions,Coal,0.341178
1997,Wisconsin,Commercial carbon dioxide emissions,Petroleum,0.83134
1997,Wisconsin,Commercial carbon dioxide emissions,Natural Gas,4.758281
1997,Wisconsin,Transportation carbon dioxide emissions,Petroleum,27.677584
1997,Wisconsin,Transportation carbon dioxide emissions,Natural Gas,0.244114
1997,Wisconsin,Electric Power carbon dioxide emissions,Coal,41.816477
1997,Wisconsin,Electric Power carbon dioxide emissions,Petroleum,0.222845
1997,Wisconsin,Electric Power carbon dioxide emissions,Natural Gas,0.851135
1997,Wisconsin,Industrial carbon dioxide emissions,Coal,4.003305
1997,Wisconsin,Industrial carbon dioxide emissions,Petroleum,4.005547
1997,Wisconsin,Industrial carbon dioxide emissions,Natural Gas,7.981235
1997,Wyoming,Industrial carbon dioxide emissions,Natural Gas,3.613042
1997,Wyoming,Residential carbon dioxide emissions,Coal,0.026485
1997,Wyoming,Industrial carbon dioxide emissions,Petroleum,2.569402
1997,Wyoming,Industrial carbon dioxide emissions,Coal,3.991465
1997,Wyoming,Electric Power carbon dioxide emissions,Natural Gas,0.005253
1997,Wyoming,Electric Power carbon dioxide emissions,Petroleum,0.04504
1997,Wyoming,Electric Power carbon dioxide emissions,Coal,40.237807
1997,Wyoming,Transportation carbon dioxide emissions,Natural Gas,0.593333
1997,Wyoming,Transportation carbon dioxide emissions,Petroleum,6.267814
1997,Wyoming,Commercial carbon dioxide emissions,Natural Gas,0.609992
1997,Wyoming,Commercial carbon dioxide emissions,Petroleum,0.107986
1997,Wyoming,Commercial carbon dioxide emissions,Coal,0.214067
1997,Wyoming,Residential carbon dioxide emissions,Natural Gas,0.737328
1997,Wyoming,Residential carbon dioxide emissions,Petroleum,0.043543
1998,Alabama,Residential carbon dioxide emissions,Coal,0.002389
1998,Alabama,Industrial carbon dioxide emissions,Natural Gas,11.01728
1998,Alabama,Industrial carbon dioxide emissions,Petroleum,2.909521
1998,Alabama,Industrial carbon dioxide emissions,Coal,11.826071
1998,Alabama,Electric Power carbon dioxide emissions,Natural Gas,1.513893
1998,Alabama,Electric Power carbon dioxide emissions,Petroleum,0.203529
1998,Alabama,Electric Power carbon dioxide emissions,Coal,69.366795
1998,Alabama,Transportation carbon dioxide emissions,Natural Gas,1.101471
1998,Alabama,Transportation carbon dioxide emissions,Petroleum,30.560855
1998,Alabama,Commercial carbon dioxide emissions,Natural Gas,1.415768
1998,Alabama,Commercial carbon dioxide emissions,Petroleum,0.471959
1998,Alabama,Commercial carbon dioxide emissions,Coal,0.019493
1998,Alabama,Residential carbon dioxide emissions,Natural Gas,2.563546
1998,Alabama,Residential carbon dioxide emissions,Petroleum,0.551645
1998,Alaska,Residential carbon dioxide emissions,Coal,0.087527
1998,Alaska,Residential carbon dioxide emissions,Petroleum,0.7356
1998,Alaska,Industrial carbon dioxide emissions,Natural Gas,18.101428
1998,Alaska,Industrial carbon dioxide emissions,Petroleum,3.180274
1998,Alaska,Industrial carbon dioxide emissions,Coal,0.001891
1998,Alaska,Electric Power carbon dioxide emissions,Natural Gas,1.529205
1998,Alaska,Electric Power carbon dioxide emissions,Petroleum,0.618373
1998,Alaska,Electric Power carbon dioxide emissions,Coal,0.772403
1998,Alaska,Transportation carbon dioxide emissions,Natural Gas,0.294905
1998,Alaska,Transportation carbon dioxide emissions,Petroleum,13.437425
1998,Alaska,Commercial carbon dioxide emissions,Natural Gas,1.432934
1998,Alaska,Commercial carbon dioxide emissions,Petroleum,0.514546
1998,Alaska,Commercial carbon dioxide emissions,Coal,0.708146
1998,Alaska,Residential carbon dioxide emissions,Natural Gas,0.826381
1998,Arizona,Residential carbon dioxide emissions,Coal,9.6e-05
1998,Arizona,Residential carbon dioxide emissions,Natural Gas,1.944594
1998,Arizona,Commercial carbon dioxide emissions,Coal,0.000669
1998,Arizona,Commercial carbon dioxide emissions,Petroleum,0.567255
1998,Arizona,Commercial carbon dioxide emissions,Natural Gas,1.712315
1998,Arizona,Transportation carbon dioxide emissions,Petroleum,28.813511
1998,Arizona,Transportation carbon dioxide emissions,Natural Gas,1.087642
1998,Arizona,Electric Power carbon dioxide emissions,Coal,35.495447
1998,Arizona,Electric Power carbon dioxide emissions,Petroleum,0.050217
1998,Arizona,Electric Power carbon dioxide emissions,Natural Gas,2.271131
1998,Arizona,Industrial carbon dioxide emissions,Coal,1.26921
1998,Arizona,Industrial carbon dioxide emissions,Petroleum,1.835975
1998,Arizona,Industrial carbon dioxide emissions,Natural Gas,1.452347
1998,Arizona,Residential carbon dioxide emissions,Petroleum,0.224559
1998,Arkansas,Industrial carbon dioxide emissions,Coal,0.662065
1998,Arkansas,Industrial carbon dioxide emissions,Petroleum,2.596845
1998,Arkansas,Industrial carbon dioxide emissions,Natural Gas,7.755186
1998,Arkansas,Residential carbon dioxide emissions,Petroleum,0.276778
1998,Arkansas,Residential carbon dioxide emissions,Natural Gas,2.073715
1998,Arkansas,Commercial carbon dioxide emissions,Coal,9.6e-05
1998,Arkansas,Commercial carbon dioxide emissions,Petroleum,0.229314
1998,Arkansas,Commercial carbon dioxide emissions,Natural Gas,1.523748
1998,Arkansas,Transportation carbon dioxide emissions,Petroleum,18.992984
1998,Arkansas,Transportation carbon dioxide emissions,Natural Gas,0.557756
1998,Arkansas,Electric Power carbon dioxide emissions,Coal,23.546117
1998,Arkansas,Electric Power carbon dioxide emissions,Petroleum,0.124072
1998,Arkansas,Electric Power carbon dioxide emissions,Natural Gas,2.191232
1998,California,Commercial carbon dioxide emissions,Coal,0.231812
1998,California,Commercial carbon dioxide emissions,Petroleum,1.734884
1998,California,Residential carbon dioxide emissions,Natural Gas,30.779343
1998,California,Residential carbon dioxide emissions,Petroleum,1.457141
1998,California,Residential carbon dioxide emissions,Coal,0.028666
1998,California,Industrial carbon dioxide emissions,Natural Gas,43.803654
1998,California,Industrial carbon dioxide emissions,Petroleum,25.394213
1998,California,Industrial carbon dioxide emissions,Coal,4.097542
1998,California,Electric Power carbon dioxide emissions,Natural Gas,35.183159
1998,California,Electric Power carbon dioxide emissions,Petroleum,2.230441
1998,California,Electric Power carbon dioxide emissions,Coal,1.90933
1998,California,Transportation carbon dioxide emissions,Natural Gas,0.57577
1998,California,Transportation carbon dioxide emissions,Petroleum,199.449597
1998,California,Commercial carbon dioxide emissions,Natural Gas,15.792
1998,Colorado,Industrial carbon dioxide emissions,Natural Gas,5.813895
1998,Colorado,Industrial carbon dioxide emissions,Petroleum,2.515289
1998,Colorado,Industrial carbon dioxide emissions,Coal,0.787502
1998,Colorado,Electric Power carbon dioxide emissions,Natural Gas,1.840429
1998,Colorado,Electric Power carbon dioxide emissions,Petroleum,0.036756
1998,Colorado,Electric Power carbon dioxide emissions,Coal,33.862696
1998,Colorado,Transportation carbon dioxide emissions,Natural Gas,0.51272
1998,Colorado,Transportation carbon dioxide emissions,Petroleum,23.276342
1998,Colorado,Commercial carbon dioxide emissions,Natural Gas,3.365925
1998,Colorado,Commercial carbon dioxide emissions,Petroleum,0.399971
1998,Colorado,Commercial carbon dioxide emissions,Coal,0.033635
1998,Colorado,Residential carbon dioxide emissions,Natural Gas,5.909443
1998,Colorado,Residential carbon dioxide emissions,Coal,0.004109
1998,Colorado,Residential carbon dioxide emissions,Petroleum,0.059265
1998,Connecticut,Industrial carbon dioxide emissions,Petroleum,0.700926
1998,Connecticut,Industrial carbon dioxide emissions,Natural Gas,1.688892
1998,Connecticut,Residential carbon dioxide emissions,Coal,0.001816
1998,Connecticut,Residential carbon dioxide emissions,Petroleum,5.098956
1998,Connecticut,Residential carbon dioxide emissions,Natural Gas,1.92054
1998,Connecticut,Commercial carbon dioxide emissions,Coal,0.014715
1998,Connecticut,Commercial carbon dioxide emissions,Petroleum,1.696231
1998,Connecticut,Commercial carbon dioxide emissions,Natural Gas,2.301225
1998,Connecticut,Transportation carbon dioxide emissions,Petroleum,15.358212
1998,Connecticut,Transportation carbon dioxide emissions,Natural Gas,0.050493
1998,Connecticut,Electric Power carbon dioxide emissions,Coal,3.080104
1998,Connecticut,Electric Power carbon dioxide emissions,Petroleum,6.89432
1998,Connecticut,Electric Power carbon dioxide emissions,Natural Gas,1.109895
1998,Delaware,Residential carbon dioxide emissions,Coal,0.002007
1998,Delaware,Industrial carbon dioxide emissions,Natural Gas,0.875977
1998,Delaware,Industrial carbon dioxide emissions,Petroleum,3.055325
1998,Delaware,Industrial carbon dioxide emissions,Coal,0.413809
1998,Delaware,Electric Power carbon dioxide emissions,Natural Gas,0.572803
1998,Delaware,Electric Power carbon dioxide emissions,Petroleum,0.991564
1998,Delaware,Electric Power carbon dioxide emissions,Coal,3.921913
1998,Delaware,Transportation carbon dioxide emissions,Natural Gas,0.002543
1998,Delaware,Transportation carbon dioxide emissions,Petroleum,4.69111
1998,Delaware,Commercial carbon dioxide emissions,Natural Gas,0.314456
1998,Delaware,Commercial carbon dioxide emissions,Petroleum,0.274464
1998,Delaware,Commercial carbon dioxide emissions,Coal,0.016053
1998,Delaware,Residential carbon dioxide emissions,Natural Gas,0.436318
1998,Delaware,Residential carbon dioxide emissions,Petroleum,0.62787
1998,District of Columbia,Residential carbon dioxide emissions,Coal,0.001624
1998,District of Columbia,Residential carbon dioxide emissions,Petroleum,0.103893
1998,District of Columbia,Industrial carbon dioxide emissions,Petroleum,0.019351
1998,District of Columbia,Electric Power carbon dioxide emissions,Petroleum,0.262286
1998,District of Columbia,Transportation carbon dioxide emissions,Natural Gas,0.016478
1998,District of Columbia,Transportation carbon dioxide emissions,Petroleum,1.687267
1998,District of Columbia,Commercial carbon dioxide emissions,Natural Gas,0.917512
1998,District of Columbia,Commercial carbon dioxide emissions,Petroleum,0.32367
1998,District of Columbia,Commercial carbon dioxide emissions,Coal,0.013186
1998,District of Columbia,Residential carbon dioxide emissions,Natural Gas,0.720944
1998,Florida,Residential carbon dioxide emissions,Coal,0.001529
1998,Florida,Residential carbon dioxide emissions,Natural Gas,0.787809
1998,Florida,Commercial carbon dioxide emissions,Coal,0.012422
1998,Florida,Commercial carbon dioxide emissions,Petroleum,1.444002
1998,Florida,Commercial carbon dioxide emissions,Natural Gas,2.103809
1998,Florida,Transportation carbon dioxide emissions,Petroleum,91.643371
1998,Florida,Transportation carbon dioxide emissions,Natural Gas,0.228623
1998,Florida,Electric Power carbon dioxide emissions,Coal,68.204103
1998,Florida,Electric Power carbon dioxide emissions,Petroleum,32.09287
1998,Florida,Electric Power carbon dioxide emissions,Natural Gas,17.997061
1998,Florida,Industrial carbon dioxide emissions,Coal,3.021923
1998,Florida,Industrial carbon dioxide emissions,Petroleum,5.50412
1998,Florida,Industrial carbon dioxide emissions,Natural Gas,6.635421
1998,Florida,Residential carbon dioxide emissions,Petroleum,0.660724
1998,Georgia,Residential carbon dioxide emissions,Coal,0.002962
1998,Georgia,Residential carbon dioxide emissions,Natural Gas,5.844486
1998,Georgia,Commercial carbon dioxide emissions,Coal,0.023793
1998,Georgia,Commercial carbon dioxide emissions,Petroleum,0.636699
1998,Georgia,Commercial carbon dioxide emissions,Natural Gas,3.015864
1998,Georgia,Transportation carbon dioxide emissions,Petroleum,58.85087
1998,Georgia,Transportation carbon dioxide emissions,Natural Gas,0.432344
1998,Georgia,Electric Power carbon dioxide emissions,Coal,68.218269
1998,Georgia,Electric Power carbon dioxide emissions,Petroleum,0.718317
1998,Georgia,Electric Power carbon dioxide emissions,Natural Gas,1.81309
1998,Georgia,Industrial carbon dioxide emissions,Coal,4.688841
1998,Georgia,Industrial carbon dioxide emissions,Petroleum,4.655292
1998,Georgia,Industrial carbon dioxide emissions,Natural Gas,8.557971
1998,Georgia,Residential carbon dioxide emissions,Petroleum,0.923382
1998,Hawaii,Residential carbon dioxide emissions,Petroleum,0.060453
1998,Hawaii,Residential carbon dioxide emissions,Natural Gas,0.029936
1998,Hawaii,Commercial carbon dioxide emissions,Petroleum,0.998784
1998,Hawaii,Commercial carbon dioxide emissions,Natural Gas,0.097754
1998,Hawaii,Transportation carbon dioxide emissions,Petroleum,8.215882
1998,Hawaii,Electric Power carbon dioxide emissions,Coal,1.412744
1998,Hawaii,Electric Power carbon dioxide emissions,Petroleum,6.161517
1998,Hawaii,Industrial carbon dioxide emissions,Coal,0.317988
1998,Hawaii,Industrial carbon dioxide emissions,Petroleum,1.389999
1998,Hawaii,Industrial carbon dioxide emissions,Natural Gas,0.019906
1998,Idaho,Residential carbon dioxide emissions,Coal,0.011944
1998,Idaho,Residential carbon dioxide emissions,Natural Gas,0.880265
1998,Idaho,Commercial carbon dioxide emissions,Coal,0.096509
1998,Idaho,Commercial carbon dioxide emissions,Petroleum,0.206177
1998,Idaho,Commercial carbon dioxide emissions,Natural Gas,0.642264
1998,Idaho,Transportation carbon dioxide emissions,Petroleum,7.974453
1998,Idaho,Transportation carbon dioxide emissions,Natural Gas,0.304124
1998,Idaho,Electric Power carbon dioxide emissions,Petroleum,0.000222
1998,Idaho,Electric Power carbon dioxide emissions,Natural Gas,0.096536
1998,Idaho,Industrial carbon dioxide emissions,Coal,0.72294
1998,Idaho,Industrial carbon dioxide emissions,Petroleum,1.063636
1998,Idaho,Industrial carbon dioxide emissions,Natural Gas,1.803923
1998,Idaho,Residential carbon dioxide emissions,Petroleum,0.202697
1998,Illinois,Residential carbon dioxide emissions,Coal,0.054752
1998,Illinois,Residential carbon dioxide emissions,Natural Gas,22.194559
1998,Illinois,Commercial carbon dioxide emissions,Coal,0.442603
1998,Illinois,Commercial carbon dioxide emissions,Petroleum,1.144071
1998,Illinois,Commercial carbon dioxide emissions,Natural Gas,9.460704
1998,Illinois,Transportation carbon dioxide emissions,Petroleum,58.110127
1998,Illinois,Transportation carbon dioxide emissions,Natural Gas,0.714427
1998,Illinois,Electric Power carbon dioxide emissions,Coal,75.248808
1998,Illinois,Electric Power carbon dioxide emissions,Petroleum,0.819557
1998,Illinois,Electric Power carbon dioxide emissions,Natural Gas,3.054224
1998,Illinois,Industrial carbon dioxide emissions,Coal,14.262678
1998,Illinois,Industrial carbon dioxide emissions,Petroleum,14.604375
1998,Illinois,Industrial carbon dioxide emissions,Natural Gas,15.689528
1998,Illinois,Residential carbon dioxide emissions,Petroleum,1.320036
1998,Indiana,Residential carbon dioxide emissions,Petroleum,1.491239
1998,Indiana,Residential carbon dioxide emissions,Natural Gas,7.550443
1998,Indiana,Commercial carbon dioxide emissions,Coal,0.717797
1998,Indiana,Commercial carbon dioxide emissions,Petroleum,0.886304
1998,Indiana,Commercial carbon dioxide emissions,Natural Gas,3.939894
1998,Indiana,Transportation carbon dioxide emissions,Petroleum,43.068758
1998,Indiana,Transportation carbon dioxide emissions,Natural Gas,0.406594
1998,Indiana,Electric Power carbon dioxide emissions,Coal,110.337042
1998,Indiana,Electric Power carbon dioxide emissions,Petroleum,0.946986
1998,Indiana,Electric Power carbon dioxide emissions,Natural Gas,0.736627
1998,Indiana,Industrial carbon dioxide emissions,Coal,25.982165
1998,Indiana,Industrial carbon dioxide emissions,Petroleum,8.767174
1998,Indiana,Industrial carbon dioxide emissions,Natural Gas,14.800129
1998,Indiana,Residential carbon dioxide emissions,Coal,0.088673
1998,Iowa,Residential carbon dioxide emissions,Coal,0.071665
1998,Iowa,Residential carbon dioxide emissions,Natural Gas,3.69066
1998,Iowa,Commercial carbon dioxide emissions,Coal,0.579722
1998,Iowa,Commercial carbon dioxide emissions,Petroleum,0.506246
1998,Iowa,Commercial carbon dioxide emissions,Natural Gas,2.304722
1998,Iowa,Transportation carbon dioxide emissions,Petroleum,18.63069
1998,Iowa,Transportation carbon dioxide emissions,Natural Gas,0.471499
1998,Iowa,Electric Power carbon dioxide emissions,Coal,34.044197
1998,Iowa,Electric Power carbon dioxide emissions,Petroleum,0.118183
1998,Iowa,Electric Power carbon dioxide emissions,Natural Gas,0.319066
1998,Iowa,Industrial carbon dioxide emissions,Coal,5.668953
1998,Iowa,Industrial carbon dioxide emissions,Petroleum,4.063325
1998,Iowa,Industrial carbon dioxide emissions,Natural Gas,5.396674
1998,Iowa,Residential carbon dioxide emissions,Petroleum,1.315589
1998,Kansas,Industrial carbon dioxide emissions,Natural Gas,7.29172
1998,Kansas,Industrial carbon dioxide emissions,Petroleum,5.791965
1998,Kansas,Industrial carbon dioxide emissions,Coal,0.256545
1998,Kansas,Electric Power carbon dioxide emissions,Natural Gas,1.96494
1998,Kansas,Electric Power carbon dioxide emissions,Petroleum,0.128417
1998,Kansas,Electric Power carbon dioxide emissions,Coal,29.156876
1998,Kansas,Transportation carbon dioxide emissions,Natural Gas,1.732502
1998,Kansas,Transportation carbon dioxide emissions,Petroleum,16.894176
1998,Kansas,Commercial carbon dioxide emissions,Natural Gas,2.200133
1998,Kansas,Commercial carbon dioxide emissions,Petroleum,0.3447
1998,Kansas,Commercial carbon dioxide emissions,Coal,9.6e-05
1998,Kansas,Residential carbon dioxide emissions,Natural Gas,3.696912
1998,Kansas,Residential carbon dioxide emissions,Petroleum,0.65406
1998,Kentucky,Industrial carbon dioxide emissions,Natural Gas,5.00564
1998,Kentucky,Industrial carbon dioxide emissions,Petroleum,7.815578
1998,Kentucky,Industrial carbon dioxide emissions,Coal,6.621989
1998,Kentucky,Electric Power carbon dioxide emissions,Natural Gas,0.313026
1998,Kentucky,Electric Power carbon dioxide emissions,Petroleum,0.569293
1998,Kentucky,Electric Power carbon dioxide emissions,Coal,83.873308
1998,Kentucky,Transportation carbon dioxide emissions,Natural Gas,0.865907
1998,Kentucky,Transportation carbon dioxide emissions,Petroleum,29.270271
1998,Kentucky,Commercial carbon dioxide emissions,Natural Gas,1.779127
1998,Kentucky,Commercial carbon dioxide emissions,Petroleum,0.629011
1998,Kentucky,Commercial carbon dioxide emissions,Coal,0.502515
1998,Kentucky,Residential carbon dioxide emissions,Natural Gas,3.044051
1998,Kentucky,Residential carbon dioxide emissions,Coal,0.06211
1998,Kentucky,Residential carbon dioxide emissions,Petroleum,1.066008
1998,Louisiana,Residential carbon dioxide emissions,Natural Gas,2.714972
1998,Louisiana,Commercial carbon dioxide emissions,Petroleum,0.248994
1998,Louisiana,Commercial carbon dioxide emissions,Natural Gas,1.372056
1998,Louisiana,Transportation carbon dioxide emissions,Petroleum,51.88833
1998,Louisiana,Transportation carbon dioxide emissions,Natural Gas,3.450487
1998,Louisiana,Electric Power carbon dioxide emissions,Coal,21.320943
1998,Louisiana,Electric Power carbon dioxide emissions,Petroleum,2.49312
1998,Louisiana,Electric Power carbon dioxide emissions,Natural Gas,17.674074
1998,Louisiana,Industrial carbon dioxide emissions,Coal,0.097646
1998,Louisiana,Industrial carbon dioxide emissions,Petroleum,45.726537
1998,Louisiana,Industrial carbon dioxide emissions,Natural Gas,60.944465
1998,Louisiana,Residential carbon dioxide emissions,Petroleum,0.288506
1998,Maine,Residential carbon dioxide emissions,Coal,0.00086
1998,Maine,Residential carbon dioxide emissions,Natural Gas,0.04901
1998,Maine,Commercial carbon dioxide emissions,Coal,0.006689
1998,Maine,Commercial carbon dioxide emissions,Petroleum,1.573549
1998,Maine,Commercial carbon dioxide emissions,Natural Gas,0.132299
1998,Maine,Transportation carbon dioxide emissions,Petroleum,7.705071
1998,Maine,Electric Power carbon dioxide emissions,Coal,0.363668
1998,Maine,Electric Power carbon dioxide emissions,Petroleum,1.566961
1998,Maine,Electric Power carbon dioxide emissions,Natural Gas,0.002914
1998,Maine,Industrial carbon dioxide emissions,Coal,0.320445
1998,Maine,Industrial carbon dioxide emissions,Petroleum,3.233388
1998,Maine,Industrial carbon dioxide emissions,Natural Gas,0.118323
1998,Maine,Residential carbon dioxide emissions,Petroleum,4.182543
1998,Maryland,Industrial carbon dioxide emissions,Coal,1.81926
1998,Maryland,Industrial carbon dioxide emissions,Natural Gas,2.02355
1998,Maryland,Residential carbon dioxide emissions,Coal,0.014142
1998,Maryland,Residential carbon dioxide emissions,Petroleum,2.509368
1998,Maryland,Residential carbon dioxide emissions,Natural Gas,3.738557
1998,Maryland,Commercial carbon dioxide emissions,Coal,0.114091
1998,Maryland,Commercial carbon dioxide emissions,Petroleum,1.422472
1998,Maryland,Commercial carbon dioxide emissions,Natural Gas,3.151449
1998,Maryland,Transportation carbon dioxide emissions,Petroleum,26.740856
1998,Maryland,Transportation carbon dioxide emissions,Natural Gas,0.169653
1998,Maryland,Electric Power carbon dioxide emissions,Coal,26.93598
1998,Maryland,Electric Power carbon dioxide emissions,Petroleum,3.014763
1998,Maryland,Electric Power carbon dioxide emissions,Natural Gas,1.184019
1998,Maryland,Industrial carbon dioxide emissions,Petroleum,3.185787
1998,Massachusetts,Residential carbon dioxide emissions,Coal,0.007453
1998,Massachusetts,Residential carbon dioxide emissions,Natural Gas,5.489974
1998,Massachusetts,Commercial carbon dioxide emissions,Coal,0.060485
1998,Massachusetts,Commercial carbon dioxide emissions,Petroleum,3.168166
1998,Massachusetts,Commercial carbon dioxide emissions,Natural Gas,4.846121
1998,Massachusetts,Transportation carbon dioxide emissions,Petroleum,30.03059
1998,Massachusetts,Transportation carbon dioxide emissions,Natural Gas,0.106814
1998,Massachusetts,Electric Power carbon dioxide emissions,Coal,10.296613
1998,Massachusetts,Electric Power carbon dioxide emissions,Petroleum,10.830846
1998,Massachusetts,Electric Power carbon dioxide emissions,Natural Gas,5.617081
1998,Massachusetts,Industrial carbon dioxide emissions,Coal,0.080631
1998,Massachusetts,Industrial carbon dioxide emissions,Petroleum,1.64069
1998,Massachusetts,Industrial carbon dioxide emissions,Natural Gas,3.241428
1998,Massachusetts,Residential carbon dioxide emissions,Petroleum,7.68856
1998,Michigan,Residential carbon dioxide emissions,Coal,0.037839
1998,Michigan,Residential carbon dioxide emissions,Petroleum,3.727579
1998,Michigan,Residential carbon dioxide emissions,Natural Gas,17.7358
1998,Michigan,Commercial carbon dioxide emissions,Coal,0.305866
1998,Michigan,Commercial carbon dioxide emissions,Petroleum,0.979734
1998,Michigan,Commercial carbon dioxide emissions,Natural Gas,9.063064
1998,Michigan,Transportation carbon dioxide emissions,Petroleum,55.214985
1998,Michigan,Transportation carbon dioxide emissions,Natural Gas,1.159275
1998,Michigan,Electric Power carbon dioxide emissions,Coal,68.960437
1998,Michigan,Electric Power carbon dioxide emissions,Petroleum,1.034252
1998,Michigan,Electric Power carbon dioxide emissions,Natural Gas,6.961268
1998,Michigan,Industrial carbon dioxide emissions,Coal,9.152569
1998,Michigan,Industrial carbon dioxide emissions,Petroleum,4.879066
1998,Michigan,Industrial carbon dioxide emissions,Natural Gas,11.899386
1998,Minnesota,Residential carbon dioxide emissions,Coal,0.008409
1998,Minnesota,Residential carbon dioxide emissions,Natural Gas,5.961685
1998,Minnesota,Commercial carbon dioxide emissions,Coal,0.068225
1998,Minnesota,Commercial carbon dioxide emissions,Petroleum,0.958574
1998,Minnesota,Commercial carbon dioxide emissions,Natural Gas,4.444719
1998,Minnesota,Transportation carbon dioxide emissions,Petroleum,30.401912
1998,Minnesota,Transportation carbon dioxide emissions,Natural Gas,1.087112
1998,Minnesota,Electric Power carbon dioxide emissions,Coal,30.304452
1998,Minnesota,Electric Power carbon dioxide emissions,Petroleum,0.719837
1998,Minnesota,Electric Power carbon dioxide emissions,Natural Gas,0.722216
1998,Minnesota,Industrial carbon dioxide emissions,Coal,3.543886
1998,Minnesota,Industrial carbon dioxide emissions,Petroleum,6.054256
1998,Minnesota,Industrial carbon dioxide emissions,Natural Gas,5.398092
1998,Minnesota,Residential carbon dioxide emissions,Petroleum,2.098297
1998,Mississippi,Residential carbon dioxide emissions,Natural Gas,1.384931
1998,Mississippi,Commercial carbon dioxide emissions,Petroleum,0.323495
1998,Mississippi,Commercial carbon dioxide emissions,Natural Gas,1.190483
1998,Mississippi,Transportation carbon dioxide emissions,Petroleum,22.52241
1998,Mississippi,Transportation carbon dioxide emissions,Natural Gas,2.025553
1998,Mississippi,Electric Power carbon dioxide emissions,Coal,11.484596
1998,Mississippi,Electric Power carbon dioxide emissions,Petroleum,3.951681
1998,Mississippi,Electric Power carbon dioxide emissions,Natural Gas,4.184359
1998,Mississippi,Industrial carbon dioxide emissions,Coal,0.485583
1998,Mississippi,Industrial carbon dioxide emissions,Petroleum,4.235004
1998,Mississippi,Industrial carbon dioxide emissions,Natural Gas,4.388039
1998,Mississippi,Residential carbon dioxide emissions,Petroleum,0.468638
1998,Missouri,Residential carbon dioxide emissions,Coal,0.038412
1998,Missouri,Residential carbon dioxide emissions,Natural Gas,5.931802
1998,Missouri,Commercial carbon dioxide emissions,Coal,0.310548
1998,Missouri,Commercial carbon dioxide emissions,Petroleum,0.860948
1998,Missouri,Commercial carbon dioxide emissions,Natural Gas,3.319565
1998,Missouri,Transportation carbon dioxide emissions,Petroleum,44.523233
1998,Missouri,Transportation carbon dioxide emissions,Natural Gas,0.298137
1998,Missouri,Electric Power carbon dioxide emissions,Coal,63.143172
1998,Missouri,Electric Power carbon dioxide emissions,Petroleum,0.3079
1998,Missouri,Electric Power carbon dioxide emissions,Natural Gas,0.863681
1998,Missouri,Industrial carbon dioxide emissions,Coal,2.637767
1998,Missouri,Industrial carbon dioxide emissions,Petroleum,4.17998
1998,Missouri,Industrial carbon dioxide emissions,Natural Gas,3.290662
1998,Missouri,Residential carbon dioxide emissions,Petroleum,1.30464
1998,Montana,Transportation carbon dioxide emissions,Natural Gas,0.205469
1998,Montana,Electric Power carbon dioxide emissions,Coal,17.437251
1998,Montana,Electric Power carbon dioxide emissions,Petroleum,0.740162
1998,Montana,Electric Power carbon dioxide emissions,Natural Gas,0.028611
1998,Montana,Industrial carbon dioxide emissions,Coal,0.245297
1998,Montana,Industrial carbon dioxide emissions,Petroleum,3.34836
1998,Montana,Industrial carbon dioxide emissions,Natural Gas,1.216815
1998,Montana,Residential carbon dioxide emissions,Coal,0.001051
1998,Montana,Residential carbon dioxide emissions,Petroleum,0.194905
1998,Montana,Residential carbon dioxide emissions,Natural Gas,1.042129
1998,Montana,Commercial carbon dioxide emissions,Coal,0.008695
1998,Montana,Commercial carbon dioxide emissions,Petroleum,0.058922
1998,Montana,Commercial carbon dioxide emissions,Natural Gas,0.704043
1998,Montana,Transportation carbon dioxide emissions,Petroleum,6.842281
1998,Nebraska,Residential carbon dioxide emissions,Natural Gas,2.166277
1998,Nebraska,Commercial carbon dioxide emissions,Petroleum,0.141967
1998,Nebraska,Commercial carbon dioxide emissions,Natural Gas,1.536093
